chr	gene_id	gene_name	start	end	gene_type
1	ENSG00000223956	RP4-710M16.2	56880635	56881638	lincRNA
1	ENSG00000162407	PPAP2B	56960419	57110974	protein_coding
1	ENSG00000236776	RP11-213P13.1	57004124	57004583	pseudogene
1	ENSG00000236888	RP11-243M12.1	58071519	58071878	pseudogene
1	ENSG00000229887	HNRNPA1P6	58513847	58514963	pseudogene
1	ENSG00000230546	RP11-393I23.3	58550091	58550231	pseudogene
1	ENSG00000162600	OMA1	58881056	59012474	protein_coding
1	ENSG00000270209	RP4-592A1.4	59018585	59019005	pseudogene
1	ENSG00000184292	TACSTD2	59041099	59043166	protein_coding
1	ENSG00000185839	RP4-592A1.2	59096513	59097202	pseudogene
1	ENSG00000231740	RP11-63G10.2	59304120	59316926	lincRNA
1	ENSG00000228121	PHBP3	59465348	59466166	pseudogene
1	ENSG00000230812	RP4-794H19.4	59486059	59510286	lincRNA
1	ENSG00000237352	RP11-145M4.3	59522315	59553867	lincRNA
1	ENSG00000231816	RP4-782L23.1	60238467	60254520	lincRNA
1	ENSG00000134709	HOOK1	60280458	60342050	protein_coding
1	ENSG00000162598	C1orf87	60452941	60539442	protein_coding
1	ENSG00000229332	PGBD4P8	60563087	60563648	pseudogene
1	ENSG00000238242	RP11-575B7.3	60580547	60615351	lincRNA
1	ENSG00000162604	TM2D1	62146718	62191095	protein_coding
1	ENSG00000162607	USP1	62901968	62917475	protein_coding
1	ENSG00000132855	ANGPTL3	63063158	63071830	protein_coding
1	ENSG00000234318	RP4-771M4.3	63361680	63367310	lincRNA
1	ENSG00000227485	RP11-5P4.2	63489878	63491329	lincRNA
1	ENSG00000271593	RP11-335E6.4	63624754	63628307	lincRNA
1	ENSG00000228734	RP11-335E6.3	63715591	63717442	lincRNA
1	ENSG00000236674	RP4-792G4.3	63825494	63826850	pseudogene
1	ENSG00000142856	ITGB3BP	63906441	64059392	protein_coding
1	ENSG00000158966	CACHD1	64936428	65158741	protein_coding
1	ENSG00000162434	JAK1	65298912	65432187	protein_coding
1	ENSG00000234784	RP11-182I10.1	65384126	65384366	pseudogene
1	ENSG00000185031	SLC2A3P2	65450291	65451770	pseudogene
1	ENSG00000272506	RP4-535B20.4	65469153	65469770	lincRNA
1	ENSG00000235804	RP4-535B20.2	65543096	65543814	pseudogene
1	ENSG00000162433	AK4	65613232	65697828	protein_coding
1	ENSG00000231622	RP4-700A9.1	65620163	65620333	pseudogene
1	ENSG00000234144	RP5-1044H5.2	65764438	65764663	pseudogene
1	ENSG00000116678	LEPR	65886248	66107242	protein_coding
1	ENSG00000224570	RP11-430H12.2	66041812	66044063	pseudogene
1	ENSG00000184588	PDE4B	66258197	66840259	protein_coding
1	ENSG00000118473	SGIP1	66999066	67213982	protein_coding
1	ENSG00000152763	WDR78	67278568	67390570	protein_coding
1	ENSG00000116704	SLC35D1	67465015	67519782	protein_coding
1	ENSG00000162594	IL23R	67632083	67725662	protein_coding
1	ENSG00000228523	RP4-763G1.1	67743735	67744462	pseudogene
1	ENSG00000142864	SERBP1	67873493	67896098	protein_coding
1	ENSG00000235200	RP4-763G1.2	67995313	67998012	lincRNA
1	ENSG00000238139	RP11-393N21.1	68026756	68027129	pseudogene
1	ENSG00000162595	DIRAS3	68511645	68517314	protein_coding
1	ENSG00000228431	ARL5AP3	68515043	68515428	pseudogene
1	ENSG00000116729	WLS	68564142	68698803	protein_coding
1	ENSG00000234383	CTBP2P8	68627444	68628773	pseudogene
1	ENSG00000225242	COX6B1P7	68748071	68748305	pseudogene
1	ENSG00000229639	RP3-380B4.1	69898938	69901092	lincRNA
1	ENSG00000033122	LRRC7	70034081	70617628	protein_coding
1	ENSG00000270615	RP11-379C1.1	70072538	70073984	pseudogene
1	ENSG00000118454	ANKRD13C	70726271	70820417	protein_coding
1	ENSG00000116761	CTH	70876901	70905534	protein_coding
1	ENSG00000226208	RP11-99H8.1	71181616	71185972	lincRNA
1	ENSG00000050628	PTGER3	71318036	71513491	protein_coding
1	ENSG00000237726	RP11-386O9.2	71716682	71717802	lincRNA
1	ENSG00000225087	RP4-660H19.1	73214604	73364823	lincRNA
1	ENSG00000229636	KRT8P21	73570475	73571965	pseudogene
1	ENSG00000259030	FPGT-TNNI3K	74663926	75009666	protein_coding
1	ENSG00000162624	LHX8	75594119	75627218	protein_coding
1	ENSG00000137968	SLC44A5	75667816	76076801	protein_coding
1	ENSG00000224493	RP11-87O11.1	75987247	75987916	pseudogene
1	ENSG00000230863	RP4-595K12.2	76107031	76107772	pseudogene
1	ENSG00000117054	ACADM	76190036	76253260	protein_coding
1	ENSG00000181227	RP4-682C21.2	76209103	76210461	pseudogene
1	ENSG00000057468	MSH4	76262567	76378923	protein_coding
1	ENSG00000226415	TPI1P1	77165474	77166223	pseudogene
1	ENSG00000228187	RP11-363H12.1	77660510	77661080	pseudogene
1	ENSG00000036549	ZZZ3	78028101	78149104	protein_coding
1	ENSG00000077254	USP33	78161672	78225537	protein_coding
1	ENSG00000232672	RP4-706L14.2	78239550	78240549	pseudogene
1	ENSG00000219201	RP11-181C21.4	78276507	78277621	pseudogene
1	ENSG00000162613	FUBP1	78409740	78444794	protein_coding
1	ENSG00000233333	RNFT1P2	78636165	78636921	pseudogene
1	ENSG00000122420	PTGFR	78769568	79005434	protein_coding
1	ENSG00000227556	RP11-472F19.1	78782841	78782947	pseudogene
1	ENSG00000137959	IFI44L	79085607	79108484	protein_coding
1	ENSG00000235400	RP4-641G12.4	79214758	79216344	pseudogene
1	ENSG00000235011	RP4-726F1.1	79789454	79790548	lincRNA
1	ENSG00000235756	RP11-339A11.1	80557788	80558922	pseudogene
1	ENSG00000260322	RP11-339A11.2	80580628	80582603	lincRNA
1	ENSG00000225598	RP11-339D23.1	80839049	80840306	lincRNA
1	ENSG00000227062	RP11-115A15.4	80929986	80930403	pseudogene
1	ENSG00000235089	RP3-445O10.1	81674253	81674895	pseudogene
1	ENSG00000117114	LPHN2	81771845	82458120	protein_coding
1	ENSG00000224494	HNRNPA3P14	81892141	81893290	pseudogene
1	ENSG00000234683	RP5-837I24.5	82061842	82062191	pseudogene
1	ENSG00000236268	RP11-170N11.1	83439565	83451891	lincRNA
1	ENSG00000237076	RP5-836J3.1	84255963	84267148	lincRNA
1	ENSG00000226970	RP11-82H13.2	84710017	84710260	pseudogene
1	ENSG00000203943	SAMD13	84764049	84855640	protein_coding
1	ENSG00000249237	RP11-376N17.4	84810361	84815622	pseudogene
1	ENSG00000137976	DNASE2B	84864215	84880701	protein_coding
1	ENSG00000171517	LPAR3	85277285	85358896	protein_coding
1	ENSG00000055732	MCOLN3	85483765	85514182	protein_coding
1	ENSG00000162642	C1orf52	85715639	85725355	protein_coding
1	ENSG00000229505	RP4-682E18.1	86495537	86496272	pseudogene
1	ENSG00000016602	CLCA4	87012761	87046437	protein_coding
1	ENSG00000224466	RP4-651E10.3	87018308	87019025	pseudogene
1	ENSG00000153923	CLCA3P	87099956	87121059	pseudogene
1	ENSG00000097033	SH3GLB1	87170259	87213867	protein_coding
1	ENSG00000230721	RP4-612B15.2	87250596	87251150	pseudogene
1	ENSG00000153936	HS2ST1	87380331	87602334	protein_coding
1	ENSG00000267561	RP5-1052I5.2	87458692	87634884	protein_coding
1	ENSG00000235251	RP11-384B12.2	87510618	87511554	pseudogene
1	ENSG00000224235	RP5-1027O11.1	88365592	88371397	lincRNA
1	ENSG00000237959	RP11-76N22.3	89043563	89043884	pseudogene
1	ENSG00000241975	TCEB1P19	89294785	89295102	pseudogene
1	ENSG00000117226	GBP3	89472349	89488577	protein_coding
1	ENSG00000162654	GBP4	89646831	89664615	protein_coding
1	ENSG00000233235	RP5-908D6.1	89790205	89800563	pseudogene
1	ENSG00000225492	GBP1P1	89873238	89891802	pseudogene
1	ENSG00000271949	RP11-302M6.4	90098699	90398809	protein_coding
1	ENSG00000226394	RP11-413E1.2	90126771	90126912	pseudogene
1	ENSG00000272094	RP4-665J23.4	91326107	91328477	lincRNA
1	ENSG00000162669	HFM1	91726323	91870426	protein_coding
1	ENSG00000097046	CDC7	91966408	91991321	protein_coding
1	ENSG00000241318	RP11-47K11.2	92000223	92001150	pseudogene
1	ENSG00000230667	SETP18	92540090	92540968	pseudogene
1	ENSG00000233401	PRKAR1AP	92590858	92592019	pseudogene
1	ENSG00000067208	EVI5	92974253	93257961	protein_coding
1	ENSG00000223787	RP4-593M8.1	93046033	93046378	pseudogene
1	ENSG00000225505	RP11-330C7.3	93197557	93198814	pseudogene
1	ENSG00000229052	RP11-386I23.1	93396253	93399655	pseudogene
1	ENSG00000117500	TMED5	93615299	93646285	protein_coding
1	ENSG00000117505	DR1	93811445	93828149	protein_coding
1	ENSG00000229635	RP4-713B5.2	93850044	93850555	pseudogene
1	ENSG00000137942	FNBP1L	93913688	94020218	protein_coding
1	ENSG00000234099	MTND4P11	94388130	94389501	pseudogene
1	ENSG00000229842	RP5-837O21.4	94390962	94391628	pseudogene
1	ENSG00000226960	RP5-837O21.1	94393270	94393858	pseudogene
1	ENSG00000198691	ABCA4	94458393	94586688	protein_coding
1	ENSG00000231363	RP11-148B18.1	94713464	94715048	lincRNA
1	ENSG00000226835	RP11-148B18.3	94798823	94800404	lincRNA
1	ENSG00000224081	RP11-86H7.1	95104017	95285837	lincRNA
1	ENSG00000244433	PGBD4P7	95138474	95139717	pseudogene
1	ENSG00000143036	SLC44A3	95285898	95360802	protein_coding
1	ENSG00000152078	TMEM56	95582894	95663163	protein_coding
1	ENSG00000230434	RP11-14O19.1	95816807	95817810	lincRNA
1	ENSG00000237435	RP11-147C23.1	96403457	96488436	protein_coding
1	ENSG00000231987	RP5-898J17.1	96719625	96839681	lincRNA
1	ENSG00000234422	UBE2WP1	96884150	96884489	pseudogene
1	ENSG00000234226	NDUFS5P2	97049973	97050290	pseudogene
1	ENSG00000228057	SEC63P1	98011257	98012514	pseudogene
1	ENSG00000225206	MIR137HG	98453556	98515419	lincRNA
1	ENSG00000162627	SNX7	99127236	99226056	protein_coding
1	ENSG00000156869	FRRS1	100174259	100232187	protein_coding
1	ENSG00000231996	RP4-581O6.1	100308166	100308317	pseudogene
1	ENSG00000122435	TRMT13	100598706	100616053	protein_coding
1	ENSG00000225169	BRI3P1	100678849	100679226	pseudogene
1	ENSG00000234332	BCAS2P2	100858589	100859582	pseudogene
1	ENSG00000181656	GPR88	101003693	101007574	protein_coding
1	ENSG00000213421	RP11-84O12.2	101052205	101052987	pseudogene
1	ENSG00000230402	RP11-84O12.4	101092605	101106169	lincRNA
1	ENSG00000162695	SLC30A7	101361632	101447309	protein_coding
1	ENSG00000230946	HNRNPA1P68	101406573	101407551	pseudogene
1	ENSG00000269175	AC093157.1	101455761	101457653	protein_coding
1	ENSG00000271578	RP5-1033H2.1	101656076	101656550	pseudogene
1	ENSG00000173810	PPIAP7	101736431	101736919	pseudogene
1	ENSG00000231671	RP11-157N3.1	101788893	101855859	lincRNA
1	ENSG00000118733	OLFM3	102268130	102462586	protein_coding
1	ENSG00000230864	RP5-936J12.1	103228878	103319398	lincRNA
1	ENSG00000060718	COL11A1	103342023	103574052	protein_coding
1	ENSG00000234257	SOD2P1	103565699	103566260	pseudogene
1	ENSG00000232753	RP11-347K2.1	103817769	103828355	lincRNA
1	ENSG00000187733	AMY1C	104293028	104301312	protein_coding
1	ENSG00000225191	RP11-97C18.1	104469189	104470428	pseudogene
1	ENSG00000228347	FTLP17	104695928	104696452	pseudogene
1	ENSG00000227850	SEPT2P1	106240661	106240840	pseudogene
1	ENSG00000237480	RP5-947P14.1	106615869	106627121	lincRNA
1	ENSG00000270342	RP11-478L17.1	107086964	107087366	pseudogene
1	ENSG00000232551	RP11-233E12.2	107347096	107348654	pseudogene
1	ENSG00000237460	RP11-233E12.1	107360861	107380789	lincRNA
1	ENSG00000198890	PRMT6	107599267	107601916	protein_coding
1	ENSG00000226822	RP11-356N1.2	108614104	108617141	lincRNA
1	ENSG00000085491	SLC25A24	108676658	108743471	protein_coding
1	ENSG00000241361	SLC25A24P1	108815565	108918572	pseudogene
1	ENSG00000238118	SLC25A24P2	108926358	108963917	pseudogene
1	ENSG00000224698	RP11-131J3.1	108963311	108975806	lincRNA
1	ENSG00000226483	RP5-964H19.2	109051196	109051865	pseudogene
1	ENSG00000162639	HENMT1	109190912	109204148	protein_coding
1	ENSG00000162641	AKNAD1	109358520	109506106	protein_coding
1	ENSG00000121940	CLCC1	109472130	109506111	protein_coding
1	ENSG00000228665	RP11-20O24.1	109572689	109572941	pseudogene
1	ENSG00000197780	TAF13	109605108	109618624	protein_coding
1	ENSG00000270066	SCARNA2	109642815	109643241	lincRNA
1	ENSG00000134222	PSRC1	109822178	109825808	protein_coding
1	ENSG00000143106	PSMA5	109941653	109969062	protein_coding
1	ENSG00000174151	CYB561D1	110036674	110045554	protein_coding
1	ENSG00000116337	AMPD2	110158726	110174673	protein_coding
1	ENSG00000168765	GSTM4	110198703	110208118	protein_coding
1	ENSG00000134202	GSTM3	110276554	110284384	protein_coding
1	ENSG00000261055	RP11-195M16.3	110438595	110440483	lincRNA
1	ENSG00000184371	CSF1	110452864	110473614	protein_coding
1	ENSG00000186150	UBL4B	110655062	110656569	protein_coding
1	ENSG00000168679	SLC16A4	110905470	110933704	protein_coding
1	ENSG00000143125	PROK1	110993822	110999976	protein_coding
1	ENSG00000237415	NRBF2P3	111390699	111391563	pseudogene
1	ENSG00000143119	CD53	111415775	111442550	protein_coding
1	ENSG00000121931	LRIF1	111489807	111506701	protein_coding
1	ENSG00000225672	CCNT2P1	111550322	111558152	pseudogene
1	ENSG00000156171	DRAM2	111659955	111682838	protein_coding
1	ENSG00000064886	CHI3L2	111743393	111786062	protein_coding
1	ENSG00000236040	CHIAP1	111792876	111799337	pseudogene
1	ENSG00000134216	CHIA	111833484	111863188	protein_coding
1	ENSG00000173947	PIFO	111888910	111895635	protein_coding
1	ENSG00000234020	CHIAP3	111895897	111910031	pseudogene
1	ENSG00000121933	ADORA3	112025970	112106584	protein_coding
1	ENSG00000215867	KRT18P57	112190913	112192166	pseudogene
1	ENSG00000197852	FAM212B	112223252	112298446	protein_coding
1	ENSG00000171385	KCND3	112313284	112531777	protein_coding
1	ENSG00000007341	ST7L	113066140	113163447	protein_coding
1	ENSG00000155367	PPM1J	113252616	113258099	protein_coding
1	ENSG00000224167	RP3-522D1.1	113392650	113420493	lincRNA
1	ENSG00000238198	RP11-31F15.2	113554309	113615727	lincRNA
1	ENSG00000198799	LRIG2	113615831	113669822	protein_coding
1	ENSG00000237278	RLIMP2	113667943	113669505	pseudogene
1	ENSG00000081019	RSBN1	114304454	114355098	protein_coding
1	ENSG00000118655	DCLRE1B	114447763	114456708	protein_coding
1	ENSG00000116774	OLFML3	114522063	114524876	protein_coding
1	ENSG00000270780	RP4-590F24.1	114544055	114544857	pseudogene
1	ENSG00000271419	RP4-591B8.3	114896608	114897800	pseudogene
1	ENSG00000225650	EIF2S2P5	115010937	115011904	pseudogene
1	ENSG00000116748	AMPD1	115215719	115238239	protein_coding
1	ENSG00000009307	CSDE1	115259534	115301297	protein_coding
1	ENSG00000134198	TSPAN2	115590632	115632121	protein_coding
1	ENSG00000134259	NGF	115828539	115880857	protein_coding
1	ENSG00000226973	RP4-663N10.2	116014562	116018648	pseudogene
1	ENSG00000232185	CNOT7P2	116107222	116108053	pseudogene
1	ENSG00000118729	CASQ2	116242628	116311402	protein_coding
1	ENSG00000235933	RP5-1185H19.2	116706905	116708862	lincRNA
1	ENSG00000233154	RP4-655J12.4	116966346	117021464	lincRNA
1	ENSG00000224950	RP5-1086K13.1	117035645	117041834	lincRNA
1	ENSG00000116815	CD58	117057157	117113661	protein_coding
1	ENSG00000177173	NAP1L4P1	117075558	117076714	pseudogene
1	ENSG00000143061	IGSF3	117117031	117210375	protein_coding
1	ENSG00000203864	C1orf137	117236734	117249225	protein_coding
1	ENSG00000231072	GAPDHP64	117256455	117257457	pseudogene
1	ENSG00000116824	CD2	117297007	117311850	protein_coding
1	ENSG00000225079	FTH1P22	117317726	117318245	pseudogene
1	ENSG00000134247	PTGFRN	117452679	117532980	protein_coding
1	ENSG00000134253	TRIM45	117653682	117665209	protein_coding
1	ENSG00000228453	RP11-229A19.3	117680851	117681231	pseudogene
1	ENSG00000155761	SPAG17	118496484	118727846	protein_coding
1	ENSG00000226172	RP4-712E4.1	119542967	119544015	lincRNA
1	ENSG00000236804	RPS3AP12	119669162	119669914	pseudogene
1	ENSG00000227712	RP11-418J17.3	119802888	119869926	lincRNA
1	ENSG00000235595	GAPDHP23	120004652	120005644	pseudogene
1	ENSG00000239873	GAPDHP27	120101378	120102397	pseudogene
1	ENSG00000143067	ZNF697	120162045	120190396	protein_coding
1	ENSG00000134193	REG4	120336641	120354283	protein_coding
1	ENSG00000215864	NBPF7	120377388	120387779	pseudogene
1	ENSG00000134250	NOTCH2	120454176	120612240	protein_coding
1	ENSG00000188610	FAM72B	120837756	120855681	protein_coding
1	ENSG00000223345	HIST2H2BA	120906028	120915073	pseudogene
1	ENSG00000230806	RP11-343N15.1	121102017	121140666	lincRNA
1	ENSG00000227082	AL592494.5	121138614	121204983	lincRNA
1	ENSG00000227552	RP11-417J8.1	142553293	142559170	lincRNA
1	ENSG00000203849	RP11-417J8.6	142620645	142714605	lincRNA
1	ENSG00000230446	RP11-423O2.3	142790233	142790520	pseudogene
1	ENSG00000229683	ASNSP5	142799587	142799739	pseudogene
1	ENSG00000234978	RP11-423O2.5	142803224	142816004	lincRNA
1	ENSG00000232274	RP11-782C8.2	143118704	143211070	lincRNA
1	ENSG00000234654	RP11-782C8.8	143245823	143246210	pseudogene
1	ENSG00000185044	RP11-435B5.4	143354963	143467658	lincRNA
1	ENSG00000226637	RP6-206I17.3	143719663	143721171	lincRNA
1	ENSG00000215784	FAM72D	143896452	143913143	protein_coding
1	ENSG00000196369	SRGAP2B	143913615	144094424	pseudogene
1	ENSG00000235398	LINC00623	144275918	144341756	lincRNA
1	ENSG00000225241	RP11-640M9.2	144593363	144621656	pseudogene
1	ENSG00000178104	PDE4DIP	144836157	145076186	protein_coding
1	ENSG00000271546	RP4-725K1.1	145088039	145088567	pseudogene
1	ENSG00000255168	RP11-458D21.5	145209145	145319796	protein_coding
1	ENSG00000117289	TXNIP	145438469	145442635	protein_coding
1	ENSG00000186364	NUDT17	145586115	145590461	protein_coding
1	ENSG00000117281	CD160	145695798	145715614	protein_coding
1	ENSG00000198658	ABHD17AP2	146076838	146080009	pseudogene
1	ENSG00000239475	HYDIN2	146310555	146349531	pseudogene
1	ENSG00000131791	PRKAB2	146626685	146644129	protein_coding
1	ENSG00000180867	PDIA3P	146649692	146651206	pseudogene
1	ENSG00000162836	ACP6	147119170	147142618	protein_coding
1	ENSG00000227139	RP11-533N14.3	147169914	147171461	lincRNA
1	ENSG00000143140	GJA5	147228332	147245484	protein_coding
1	ENSG00000234190	RP11-433J22.3	147249700	147261065	lincRNA
1	ENSG00000244211	PDZK1P2	147466533	147481824	pseudogene
1	ENSG00000203836	NBPF24	147574428	147634886	protein_coding
1	ENSG00000225080	PFN1P4	147601780	147602181	pseudogene
1	ENSG00000269647	BX842679.1	147631967	147632428	protein_coding
1	ENSG00000226335	XXyac-YX155B6.6	147635066	147700929	lincRNA
1	ENSG00000224335	RP11-301M17.2	147706573	147706607	pseudogene
1	ENSG00000244252	RP11-495P10.7	147767899	147769378	lincRNA
1	ENSG00000215863	RP11-495P10.2	147835127	147931933	lincRNA
1	ENSG00000225871	RP11-495P10.10	147907215	147909036	pseudogene
1	ENSG00000122497	NBPF14	148003642	148025863	protein_coding
1	ENSG00000223612	RP11-289I10.2	148193172	148193875	pseudogene
1	ENSG00000236140	RP11-89F3.2	148246959	148248104	lincRNA
1	ENSG00000203832	NBPF20	148250249	148347506	protein_coding
1	ENSG00000234367	PFN1P3	148349256	148349657	pseudogene
1	ENSG00000243452	NBPF15	148555979	148596267	protein_coding
1	ENSG00000227212	PFN1P7	148574653	148575051	pseudogene
1	ENSG00000237253	RP11-666A1.5	148598398	148599531	lincRNA
1	ENSG00000237533	PFN1P6	148736689	148737087	pseudogene
1	ENSG00000233586	RP11-763B22.3	148760506	148761018	pseudogene
1	ENSG00000230582	PPIAL4F	148806015	148806799	pseudogene
1	ENSG00000235887	RP11-763B22.6	148852393	148853717	lincRNA
1	ENSG00000231448	RP11-763B22.9	148854138	148891740	pseudogene
1	ENSG00000232527	RP11-14N7.2	148928322	148951595	lincRNA
1	ENSG00000203825	RP11-744H18.1	149036435	149067496	pseudogene
1	ENSG00000232721	RP11-403I13.5	149230716	149232554	lincRNA
1	ENSG00000242352	RP11-403I13.6	149261186	149263729	pseudogene
1	ENSG00000235999	RP11-403I13.8	149287451	149291743	lincRNA
1	ENSG00000253193	FCGR1C	149320439	149378365	pseudogene
1	ENSG00000203818	HIST2H3PS2	149400131	149400542	pseudogene
1	ENSG00000203817	FAM72C	149438750	149459549	protein_coding
1	ENSG00000198161	PPIAL4C	149553003	149553787	protein_coding
1	ENSG00000229801	RP11-353N4.1	149590752	149591762	lincRNA
1	ENSG00000237168	RP11-353N4.3	149664577	149664889	pseudogene
1	ENSG00000150337	FCGR1A	149754227	149764074	protein_coding
1	ENSG00000183941	HIST2H4A	149804221	149811339	protein_coding
1	ENSG00000203812	HIST2H2AA4	149822643	149823191	protein_coding
1	ENSG00000184678	HIST2H2BE	149856010	149858232	protein_coding
1	ENSG00000178096	BOLA1	149859440	149872351	protein_coding
1	ENSG00000014914	MTMR11	149900543	149908791	protein_coding
1	ENSG00000136631	VPS45	150039369	150117505	protein_coding
1	ENSG00000143401	ANP32E	150190717	150208504	protein_coding
1	ENSG00000118298	CA14	150229554	150237478	protein_coding
1	ENSG00000118292	C1orf54	150240600	150253327	protein_coding
1	ENSG00000117360	PRPF3	150293925	150325671	protein_coding
1	ENSG00000143369	ECM1	150480538	150486265	protein_coding
1	ENSG00000143382	ADAMTSL4	150521884	150533413	protein_coding
1	ENSG00000203804	C1orf138	150533480	150533969	protein_coding
1	ENSG00000143384	MCL1	150547032	150552066	protein_coding
1	ENSG00000143457	GOLPH3L	150618701	150669630	protein_coding
1	ENSG00000163131	CTSS	150702672	150738433	protein_coding
1	ENSG00000236713	RP11-363I22.3	150752748	150753120	pseudogene
1	ENSG00000143379	SETDB1	150898739	150937213	protein_coding
1	ENSG00000143363	PRUNE	150980896	151008189	protein_coding
1	ENSG00000143443	C1orf56	151020216	151024462	protein_coding
1	ENSG00000143458	GABPB2	151043054	151098018	protein_coding
